,Open,High,Low,Close,Adj Close,Volume
2023-08-02 03:00:00,29811.130859375,29811.130859375,29612.884765625,29625.259765625,29625.259765625,54358016.0
2023-08-02 04:00:00,29615.64453125,29682.623046875,29575.8671875,29656.22265625,29656.22265625,0.0
2023-08-02 05:00:00,29655.310546875,29656.884765625,29594.3515625,29630.65625,29630.65625,50477056.0
2023-08-02 06:00:00,29630.01953125,29657.67578125,29557.185546875,29557.185546875,29557.185546875,10045440.0
2023-08-02 07:00:00,29553.05078125,29620.478515625,29553.05078125,29555.646484375,29555.646484375,0.0
2023-08-02 08:00:00,29554.30859375,29554.638671875,29397.3828125,29481.939453125,29481.939453125,621025280.0
2023-08-02 09:00:00,29479.94921875,29483.2109375,29411.791015625,29439.306640625,29439.306640625,273879040.0
2023-08-02 10:00:00,29438.29296875,29513.955078125,29432.82421875,29509.74609375,29509.74609375,56317952.0
2023-08-02 11:00:00,29515.8828125,29539.728515625,29492.18359375,29539.728515625,29539.728515625,71618560.0
2023-08-02 12:00:00,29547.423828125,29581.294921875,29461.578125,29461.578125,29461.578125,0.0
2023-08-02 13:00:00,29460.517578125,29460.517578125,29354.3984375,29401.029296875,29401.029296875,245176320.0
2023-08-02 14:00:00,29398.8125,29398.8125,29272.42578125,29272.42578125,29272.42578125,357001216.0
2023-08-02 15:00:00,29266.890625,29339.994140625,29190.1328125,29314.318359375,29314.318359375,0.0
2023-08-02 16:00:00,29304.037109375,29326.29296875,28946.509765625,29014.650390625,29014.650390625,322564096.0
2023-08-02 17:00:00,29005.9609375,29230.041015625,28962.267578125,29134.8515625,29134.8515625,752580608.0
2023-08-02 18:00:00,29132.9921875,29139.0078125,29034.322265625,29114.400390625,29114.400390625,0.0
2023-08-02 19:00:00,29132.66796875,29190.138671875,29121.48046875,29143.28125,29143.28125,0.0
2023-08-02 20:00:00,29136.80078125,29148.99609375,29101.37109375,29122.28125,29122.28125,0.0
2023-08-02 21:00:00,29117.78125,29182.931640625,29051.373046875,29166.052734375,29166.052734375,0.0
2023-08-02 22:00:00,29167.66796875,29208.375,29160.15234375,29167.0078125,29167.0078125,0.0
2023-08-02 23:00:00,29167.541015625,29168.4296875,29124.966796875,29156.068359375,29156.068359375,0.0
2023-08-03 00:00:00,29161.8125,29209.44921875,29149.265625,29163.189453125,29163.189453125,0.0
2023-08-03 01:00:00,29162.990234375,29245.64453125,29141.134765625,29224.728515625,29224.728515625,0.0
2023-08-03 02:00:00,29231.7421875,29243.998046875,29122.509765625,29160.1328125,29160.1328125,0.0
2023-08-03 03:00:00,29157.638671875,29159.142578125,29128.36328125,29159.142578125,29159.142578125,0.0
2023-08-03 04:00:00,29161.740234375,29165.41015625,29103.67578125,29118.203125,29118.203125,0.0
2023-08-03 05:00:00,29115.80859375,29132.666015625,29078.9765625,29127.603515625,29127.603515625,0.0
2023-08-03 06:00:00,29126.78515625,29129.0625,29051.640625,29068.470703125,29068.470703125,0.0
2023-08-03 07:00:00,29062.259765625,29078.306640625,29002.02734375,29014.046875,29014.046875,0.0
2023-08-03 08:00:00,29016.9453125,29087.037109375,28959.48828125,29087.037109375,29087.037109375,0.0
2023-08-03 09:00:00,29087.5234375,29126.880859375,29074.8984375,29125.474609375,29125.474609375,0.0
2023-08-03 10:00:00,29124.544921875,29164.564453125,29119.861328125,29145.544921875,29145.544921875,0.0
2023-08-03 11:00:00,29144.349609375,29147.552734375,29105.4375,29114.91015625,29114.91015625,0.0
2023-08-03 12:00:00,29113.13671875,29131.9765625,29066.236328125,29072.64453125,29072.64453125,0.0
2023-08-03 13:00:00,29073.046875,29179.947265625,29073.046875,29161.75390625,29161.75390625,0.0
2023-08-03 14:00:00,29162.126953125,29330.837890625,29162.126953125,29330.837890625,29330.837890625,0.0
2023-08-03 15:00:00,29364.642578125,29375.70703125,29206.48828125,29232.318359375,29232.318359375,0.0
2023-08-03 16:00:00,29231.365234375,29295.26171875,29197.271484375,29282.037109375,29282.037109375,0.0
2023-08-03 17:00:00,29281.6953125,29331.82421875,29208.5,29218.97265625,29218.97265625,0.0
2023-08-03 18:00:00,29208.375,29238.20703125,29143.3359375,29238.20703125,29238.20703125,0.0
2023-08-03 19:00:00,29240.451171875,29271.33203125,29197.904296875,29270.205078125,29270.205078125,0.0
2023-08-03 20:00:00,29261.044921875,29326.173828125,29251.3359375,29294.169921875,29294.169921875,147785728.0
2023-08-03 21:00:00,29285.349609375,29309.123046875,29213.03515625,29213.03515625,29213.03515625,15873024.0
2023-08-03 22:00:00,29225.388671875,29240.732421875,29151.4296875,29213.8515625,29213.8515625,202000384.0
2023-08-03 23:00:00,29210.916015625,29218.646484375,29175.81640625,29177.83984375,29177.83984375,0.0
2023-08-04 00:00:00,29174.3828125,29222.634765625,29151.466796875,29208.486328125,29208.486328125,53227520.0
2023-08-04 01:00:00,29210.998046875,29210.998046875,29175.046875,29181.728515625,29181.728515625,0.0
2023-08-04 02:00:00,29176.6328125,29190.197265625,29103.046875,29148.671875,29148.671875,1192960.0
2023-08-04 03:00:00,29146.88671875,29153.130859375,29117.64453125,29134.80078125,29134.80078125,13244416.0
2023-08-04 04:00:00,29137.658203125,29168.185546875,29117.734375,29168.185546875,29168.185546875,0.0
2023-08-04 05:00:00,29169.640625,29214.95703125,29169.640625,29208.548828125,29208.548828125,28445696.0
2023-08-04 06:00:00,29209.25390625,29222.046875,29154.54296875,29154.54296875,29154.54296875,0.0
2023-08-04 07:00:00,29165.470703125,29179.77734375,29141.384765625,29179.6875,29179.6875,0.0
2023-08-04 08:00:00,29181.853515625,29227.228515625,29153.138671875,29153.408203125,29153.408203125,0.0
2023-08-04 09:00:00,29152.1328125,29187.310546875,29147.5625,29171.353515625,29171.353515625,0.0
2023-08-04 10:00:00,29172.076171875,29172.076171875,29127.640625,29133.46875,29133.46875,50935808.0
2023-08-04 11:00:00,29133.953125,29154.92578125,29117.21484375,29143.771484375,29143.771484375,27987968.0
2023-08-04 12:00:00,29133.607421875,29207.47265625,29123.662109375,29195.888671875,29195.888671875,218642432.0
2023-08-04 13:00:00,29198.193359375,29302.078125,29190.8203125,29221.654296875,29221.654296875,90262528.0
2023-08-04 14:00:00,29220.23046875,29266.109375,29154.544921875,29233.080078125,29233.080078125,0.0
2023-08-04 15:00:00,29241.62890625,29273.587890625,29214.685546875,29250.873046875,29250.873046875,0.0
2023-08-04 16:00:00,29249.826171875,29262.70703125,29228.564453125,29241.7421875,29241.7421875,0.0
2023-08-04 17:00:00,29243.7109375,29250.7109375,29183.087890625,29183.244140625,29183.244140625,0.0
2023-08-04 18:00:00,29182.060546875,29182.060546875,28967.123046875,29033.08203125,29033.08203125,420909056.0
2023-08-04 19:00:00,29035.908203125,29069.61328125,28983.630859375,28991.8359375,28991.8359375,134124544.0
2023-08-04 20:00:00,28995.310546875,29043.13671875,28885.3359375,28930.7265625,28930.7265625,281532416.0
2023-08-04 21:00:00,28933.486328125,29051.220703125,28925.814453125,29021.59375,29021.59375,141847552.0
2023-08-04 22:00:00,29017.34375,29051.93359375,29017.34375,29022.5703125,29022.5703125,0.0
2023-08-04 23:00:00,29020.900390625,29080.294921875,29016.5703125,29073.501953125,29073.501953125,0.0
2023-08-05 00:00:00,29075.388671875,29102.46484375,29061.34765625,29082.19921875,29082.19921875,2149376.0
2023-08-05 01:00:00,29080.3203125,29084.548828125,29029.76171875,29031.822265625,29031.822265625,30886912.0
2023-08-05 02:00:00,29031.84765625,29051.740234375,29027.46875,29048.087890625,29048.087890625,0.0
2023-08-05 03:00:00,29044.08203125,29060.646484375,29039.548828125,29044.40625,29044.40625,0.0
2023-08-05 04:00:00,29046.376953125,29049.02734375,28995.79296875,29014.021484375,29014.021484375,0.0
2023-08-05 05:00:00,29010.697265625,29054.099609375,29003.513671875,29051.05078125,29051.05078125,0.0
2023-08-05 06:00:00,29048.1640625,29048.439453125,29020.83984375,29022.19140625,29022.19140625,0.0
2023-08-05 07:00:00,29023.61328125,29028.046875,29007.888671875,29008.681640625,29008.681640625,0.0
2023-08-05 08:00:00,29008.8046875,29050.392578125,28999.68359375,29047.466796875,29047.466796875,0.0
2023-08-05 09:00:00,29044.6171875,29045.630859375,29019.8125,29019.8125,29019.8125,0.0
2023-08-05 10:00:00,29020.43359375,29041.2265625,29015.63671875,29019.6640625,29019.6640625,0.0
2023-08-05 11:00:00,29020.482421875,29037.443359375,29011.59375,29013.056640625,29013.056640625,0.0
2023-08-05 12:00:00,29011.0546875,29015.498046875,28957.796875,28979.59765625,28979.59765625,0.0
2023-08-05 13:00:00,28979.9765625,28998.123046875,28967.134765625,28994.29296875,28994.29296875,0.0
2023-08-05 14:00:00,28995.302734375,29052.08203125,28995.302734375,29044.453125,29044.453125,0.0
2023-08-05 15:00:00,29042.08203125,29049.677734375,28980.849609375,29003.001953125,29003.001953125,0.0
2023-08-05 16:00:00,29003.6328125,29014.98828125,28978.740234375,28997.85546875,28997.85546875,0.0
2023-08-05 17:00:00,28998.2109375,29033.658203125,28996.255859375,29031.033203125,29031.033203125,0.0
2023-08-05 18:00:00,29033.322265625,29063.15625,29026.568359375,29058.609375,29058.609375,0.0
2023-08-05 19:00:00,29052.8203125,29053.478515625,29035.630859375,29035.955078125,29035.955078125,0.0
2023-08-05 20:00:00,29037.2734375,29040.693359375,29025.5625,29025.5625,29025.5625,0.0
2023-08-05 21:00:00,29028.244140625,29055.63671875,29024.4609375,29042.693359375,29042.693359375,0.0
2023-08-05 22:00:00,29042.896484375,29067.849609375,29033.939453125,29060.697265625,29060.697265625,0.0
2023-08-05 23:00:00,29061.5390625,29062.263671875,29045.6171875,29045.6171875,29045.6171875,0.0
2023-08-06 00:00:00,29043.701171875,29047.0859375,29032.26171875,29038.24609375,29038.24609375,0.0
2023-08-06 01:00:00,29039.40234375,29043.423828125,29011.0625,29013.05078125,29013.05078125,0.0
2023-08-06 02:00:00,29012.6171875,29048.98828125,29012.6171875,29034.107421875,29034.107421875,33433088.0
2023-08-06 03:00:00,29034.306640625,29037.302734375,29019.2109375,29026.689453125,29026.689453125,0.0
2023-08-06 04:00:00,29030.861328125,29044.138671875,29026.365234375,29042.88671875,29042.88671875,0.0
2023-08-06 05:00:00,29041.12890625,29058.90234375,29040.876953125,29058.5859375,29058.5859375,10036224.0
2023-08-06 06:00:00,29073.013671875,29073.013671875,29018.423828125,29035.744140625,29035.744140625,113151488.0
2023-08-06 07:00:00,29037.673828125,29073.56640625,29037.546875,29062.908203125,29062.908203125,41388032.0
2023-08-06 08:00:00,29063.59765625,29096.802734375,29057.62109375,29086.04296875,29086.04296875,60458496.0
2023-08-06 09:00:00,29075.734375,29075.734375,29035.220703125,29043.244140625,29043.244140625,71279616.0
2023-08-06 10:00:00,29041.03515625,29043.26171875,29011.92578125,29032.798828125,29032.798828125,0.0
2023-08-06 11:00:00,29032.123046875,29045.818359375,29029.251953125,29040.68359375,29040.68359375,0.0
2023-08-06 12:00:00,29034.294921875,29041.77734375,28993.517578125,28997.046875,28997.046875,0.0
2023-08-06 13:00:00,28996.064453125,29003.720703125,28979.654296875,28981.416015625,28981.416015625,71349248.0
2023-08-06 14:00:00,28981.9140625,29011.84765625,28969.8125,29001.486328125,29001.486328125,0.0
2023-08-06 15:00:00,29000.68359375,29016.81640625,28973.91015625,28977.373046875,28977.373046875,0.0
2023-08-06 16:00:00,28974.86328125,29050.734375,28963.833984375,29050.734375,29050.734375,46411264.0
2023-08-06 17:00:00,29048.29296875,29059.001953125,29013.416015625,29046.474609375,29046.474609375,25870336.0
2023-08-06 18:00:00,29048.2578125,29065.666015625,29040.5078125,29048.021484375,29048.021484375,30063616.0
2023-08-06 19:00:00,29047.658203125,29061.119140625,29039.01171875,29044.513671875,29044.513671875,0.0
2023-08-06 20:00:00,29051.140625,29113.953125,29034.421875,29081.572265625,29081.572265625,78365184.0
2023-08-06 21:00:00,29091.61328125,29160.822265625,29023.27734375,29039.611328125,29039.611328125,354436608.0
2023-08-06 22:00:00,29042.408203125,29110.009765625,29024.1171875,29050.755859375,29050.755859375,217451520.0
2023-08-06 23:00:00,29052.357421875,29058.80078125,29035.390625,29042.048828125,29042.048828125,60407808.0
2023-08-07 00:00:00,29038.513671875,29046.232421875,28977.244140625,29002.2578125,29002.2578125,164357632.0
2023-08-07 01:00:00,29006.869140625,29153.427734375,29006.869140625,29092.7890625,29092.7890625,278665728.0
2023-08-07 02:00:00,29106.1640625,29166.8203125,29074.6640625,29148.501953125,29148.501953125,115748864.0
2023-08-07 03:00:00,29143.46875,29149.4375,29099.67578125,29111.75,29111.75,165210624.0
2023-08-07 04:00:00,29107.55078125,29145.697265625,29104.361328125,29131.44140625,29131.44140625,105375232.0
2023-08-07 05:00:00,29127.900390625,29130.994140625,29072.75,29072.75,29072.75,57640448.0
2023-08-07 06:00:00,29075.462890625,29075.462890625,29002.1875,29004.251953125,29004.251953125,55748096.0
2023-08-07 07:00:00,28996.595703125,29055.5234375,28995.24609375,29032.416015625,29032.416015625,78185984.0
2023-08-07 08:00:00,29035.3125,29035.3125,29003.533203125,29006.375,29006.375,41123840.0
2023-08-07 09:00:00,29006.07421875,29042.078125,28993.439453125,29039.822265625,29039.822265625,110318080.0
2023-08-07 10:00:00,29036.85546875,29095.921875,29024.921875,29077.90625,29077.90625,109998592.0
2023-08-07 11:00:00,29085.8125,29086.89453125,29035.982421875,29036.806640625,29036.806640625,54004224.0
2023-08-07 12:00:00,29035.544921875,29069.375,28992.48046875,29017.154296875,29017.154296875,338997248.0
2023-08-07 13:00:00,29021.13671875,29030.0390625,28987.208984375,28995.51171875,28995.51171875,248333312.0
2023-08-07 14:00:00,28987.912109375,29018.697265625,28952.421875,28976.673828125,28976.673828125,398842880.0
2023-08-07 15:00:00,28977.8359375,28978.9609375,28794.859375,28820.361328125,28820.361328125,916277248.0
2023-08-07 16:00:00,28819.744140625,28919.44140625,28724.140625,28893.966796875,28893.966796875,1193466880.0
2023-08-07 17:00:00,28894.486328125,28948.3984375,28834.4375,28942.6875,28942.6875,482405376.0
2023-08-07 18:00:00,28942.4453125,29150.689453125,28941.919921875,29058.130859375,29058.130859375,790825984.0
2023-08-07 19:00:00,29054.884765625,29113.4453125,29021.1640625,29103.396484375,29103.396484375,348215296.0
2023-08-07 20:00:00,29115.1875,29160.087890625,29092.681640625,29160.087890625,29160.087890625,181226496.0
2023-08-07 21:00:00,29164.408203125,29244.28125,29129.30859375,29160.845703125,29160.845703125,57627648.0
2023-08-07 22:00:00,29163.84375,29167.447265625,29135.2265625,29147.041015625,29147.041015625,0.0
2023-08-07 23:00:00,29148.208984375,29182.8828125,29128.96484375,29179.455078125,29179.455078125,91983872.0
2023-08-08 00:00:00,29180.01953125,29221.798828125,29161.16796875,29221.798828125,29221.798828125,58769408.0
2023-08-08 01:00:00,29225.267578125,29227.59765625,29114.607421875,29114.607421875,29114.607421875,0.0
2023-08-08 02:00:00,29114.5546875,29169.6953125,29113.814453125,29137.869140625,29137.869140625,0.0
2023-08-08 03:00:00,29138.03515625,29179.650390625,29138.03515625,29163.70703125,29163.70703125,0.0
2023-08-08 04:00:00,29166.455078125,29193.474609375,29151.375,29189.94921875,29189.94921875,0.0
2023-08-08 05:00:00,29192.0,29269.638671875,29191.953125,29221.083984375,29221.083984375,258820096.0
2023-08-08 06:00:00,29220.71484375,29235.546875,29198.890625,29198.890625,29198.890625,0.0
2023-08-08 07:00:00,29197.59765625,29197.59765625,29151.701171875,29151.701171875,29151.701171875,37153792.0
2023-08-08 08:00:00,29152.6484375,29164.80078125,29147.416015625,29147.416015625,29147.416015625,33728512.0
2023-08-08 09:00:00,29146.669921875,29175.130859375,29136.05859375,29168.369140625,29168.369140625,0.0
2023-08-08 10:00:00,29165.7109375,29274.009765625,29164.953125,29267.0859375,29267.0859375,99310592.0
2023-08-08 11:00:00,29267.353515625,29397.947265625,29261.6640625,29397.947265625,29397.947265625,482929664.0
2023-08-08 12:00:00,29391.802734375,29567.0,29343.025390625,29567.0,29567.0,578669568.0
2023-08-08 13:00:00,29559.564453125,29643.375,29335.861328125,29358.771484375,29358.771484375,859029504.0
2023-08-08 14:00:00,29345.833984375,29513.83203125,29344.98046875,29434.83984375,29434.83984375,81547264.0
2023-08-08 15:00:00,29426.921875,29563.525390625,29422.740234375,29519.021484375,29519.021484375,0.0
2023-08-08 16:00:00,29516.33203125,29788.794921875,29516.33203125,29720.08203125,29720.08203125,0.0
2023-08-08 17:00:00,29726.599609375,29824.5859375,29683.970703125,29784.44140625,29784.44140625,350021632.0
2023-08-08 18:00:00,29790.28125,29940.580078125,29773.65234375,29843.306640625,29843.306640625,243704832.0
2023-08-08 19:00:00,29849.0234375,29934.802734375,29833.96484375,29874.537109375,29874.537109375,258246656.0
2023-08-08 20:00:00,29878.392578125,29998.103515625,29852.95703125,29981.5625,29981.5625,27632640.0
2023-08-08 21:00:00,29991.501953125,30156.95703125,29837.56640625,29847.212890625,29847.212890625,922994688.0
2023-08-08 22:00:00,29846.83984375,29873.1015625,29698.818359375,29763.037109375,29763.037109375,393356288.0
2023-08-08 23:00:00,29760.068359375,29807.71484375,29754.185546875,29765.693359375,29765.693359375,46809088.0
2023-08-09 00:00:00,29766.6953125,29847.935546875,29766.6953125,29779.833984375,29779.833984375,17872896.0
2023-08-09 01:00:00,29776.322265625,29865.27734375,29758.7265625,29855.55078125,29855.55078125,28381184.0
2023-08-09 02:00:00,29850.69140625,29850.69140625,29663.55078125,29688.255859375,29688.255859375,474185728.0
2023-08-09 03:00:00,29683.189453125,29727.96875,29675.58203125,29701.658203125,29701.658203125,78669824.0
2023-08-09 04:00:00,29705.04296875,29761.185546875,29694.919921875,29756.279296875,29756.279296875,83154944.0
2023-08-09 05:00:00,29752.060546875,29771.58984375,29722.283203125,29733.869140625,29733.869140625,0.0
2023-08-09 06:00:00,29723.884765625,29724.0546875,29666.88671875,29709.775390625,29709.775390625,550197248.0
2023-08-09 07:00:00,29707.8125,29807.43359375,29706.380859375,29805.1875,29805.1875,2822318080.0
2023-08-09 08:00:00,29808.447265625,29824.134765625,29767.1328125,29823.078125,29823.078125,218159104.0
2023-08-09 09:00:00,29823.20703125,29823.64453125,29773.669921875,29773.90625,29773.90625,111867904.0
2023-08-09 10:00:00,29770.826171875,29830.294921875,29739.392578125,29818.716796875,29818.716796875,70785024.0
2023-08-09 11:00:00,29825.58984375,29879.931640625,29790.19921875,29863.53125,29863.53125,0.0
2023-08-09 12:00:00,29872.369140625,30043.49609375,29849.333984375,30043.49609375,30043.49609375,0.0
2023-08-09 13:00:00,30057.32421875,30093.435546875,29863.802734375,29865.38671875,29865.38671875,0.0
2023-08-09 14:00:00,29866.26953125,29922.29296875,29765.62109375,29765.62109375,29765.62109375,120862720.0
2023-08-09 15:00:00,29760.111328125,29777.22265625,29676.39453125,29741.78515625,29741.78515625,155549696.0
2023-08-09 16:00:00,29743.568359375,29752.126953125,29526.57421875,29526.57421875,29526.57421875,0.0
2023-08-09 17:00:00,29509.421875,29566.44140625,29439.771484375,29482.07421875,29482.07421875,0.0
2023-08-09 18:00:00,29488.71484375,29551.103515625,29451.236328125,29503.595703125,29503.595703125,0.0
2023-08-09 19:00:00,29502.736328125,29524.685546875,29394.76953125,29402.21484375,29402.21484375,0.0
2023-08-09 20:00:00,29394.859375,29485.515625,29376.80078125,29473.71875,29473.71875,0.0
2023-08-09 21:00:00,29482.76171875,29531.21875,29422.712890625,29488.744140625,29488.744140625,0.0
2023-08-09 22:00:00,29493.44921875,29569.525390625,29493.44921875,29569.525390625,29569.525390625,0.0
2023-08-09 23:00:00,29571.201171875,29605.515625,29571.201171875,29573.0078125,29573.0078125,0.0
2023-08-10 00:00:00,29563.97265625,29612.193359375,29558.984375,29582.51953125,29582.51953125,0.0
2023-08-10 01:00:00,29591.95703125,29636.376953125,29574.39453125,29583.826171875,29583.826171875,0.0
2023-08-10 02:00:00,29590.92578125,29625.083984375,29567.76171875,29567.76171875,29567.76171875,0.0
2023-08-10 03:00:00,29564.7734375,29588.193359375,29547.89453125,29553.69140625,29553.69140625,0.0
2023-08-10 04:00:00,29556.181640625,29556.181640625,29517.494140625,29517.494140625,29517.494140625,0.0
2023-08-10 05:00:00,29516.37890625,29565.3515625,29485.634765625,29555.228515625,29555.228515625,79337472.0
2023-08-10 06:00:00,29555.986328125,29578.8984375,29491.775390625,29492.375,29492.375,0.0
2023-08-10 07:00:00,29495.265625,29538.201171875,29470.1875,29473.8828125,29473.8828125,0.0
2023-08-10 08:00:00,29482.435546875,29502.970703125,29471.03125,29485.55859375,29485.55859375,0.0
2023-08-10 09:00:00,29486.970703125,29513.001953125,29453.748046875,29502.013671875,29502.013671875,0.0
2023-08-10 10:00:00,29502.6171875,29527.5625,29486.474609375,29519.62890625,29519.62890625,0.0
2023-08-10 11:00:00,29519.91015625,29523.7421875,29462.466796875,29470.025390625,29470.025390625,0.0
2023-08-10 12:00:00,29473.03515625,29587.8515625,29462.083984375,29523.271484375,29523.271484375,86988800.0
2023-08-10 13:00:00,29534.505859375,29659.966796875,29505.9921875,29646.650390625,29646.650390625,0.0
2023-08-10 14:00:00,29649.2890625,29688.564453125,29400.966796875,29466.552734375,29466.552734375,154176512.0
2023-08-10 15:00:00,29464.27734375,29494.5078125,29420.30078125,29435.03125,29435.03125,0.0
2023-08-10 16:00:00,29438.708984375,29440.517578125,29373.482421875,29398.158203125,29398.158203125,0.0
2023-08-10 17:00:00,29401.43359375,29416.298828125,29354.447265625,29381.09765625,29381.09765625,0.0
2023-08-10 18:00:00,29380.3203125,29436.26171875,29365.51171875,29402.55859375,29402.55859375,0.0
2023-08-10 19:00:00,29402.529296875,29409.60546875,29360.1328125,29407.0,29407.0,0.0
2023-08-10 20:00:00,29405.078125,29443.546875,29392.10546875,29417.55859375,29417.55859375,0.0
2023-08-10 21:00:00,29418.96875,29440.732421875,29417.681640625,29436.46484375,29436.46484375,0.0
2023-08-10 22:00:00,29435.982421875,29450.376953125,29421.1953125,29440.0703125,29440.0703125,0.0
2023-08-10 23:00:00,29436.900390625,29441.65625,29425.22265625,29426.951171875,29426.951171875,0.0
2023-08-11 00:00:00,29424.90234375,29469.134765625,29421.669921875,29456.548828125,29456.548828125,0.0
2023-08-11 01:00:00,29455.083984375,29457.708984375,29415.599609375,29423.896484375,29423.896484375,0.0
2023-08-11 02:00:00,29422.931640625,29422.931640625,29342.44921875,29342.44921875,29342.44921875,0.0
2023-08-11 03:00:00,29343.712890625,29395.166015625,29336.23046875,29372.298828125,29372.298828125,24439808.0
2023-08-11 04:00:00,29372.376953125,29388.796875,29370.333984375,29375.802734375,29375.802734375,0.0
2023-08-11 05:00:00,29376.572265625,29413.37890625,29345.65234375,29413.37890625,29413.37890625,0.0
2023-08-11 06:00:00,29411.970703125,29420.990234375,29385.4921875,29420.990234375,29420.990234375,0.0
2023-08-11 07:00:00,29416.693359375,29429.921875,29376.556640625,29376.556640625,29376.556640625,40726528.0
2023-08-11 08:00:00,29375.509765625,29407.3984375,29372.34375,29374.470703125,29374.470703125,26842112.0
2023-08-11 09:00:00,29373.646484375,29375.349609375,29342.4921875,29343.958984375,29343.958984375,0.0
2023-08-11 10:00:00,29345.21875,29383.703125,29320.619140625,29357.734375,29357.734375,36143104.0
2023-08-11 11:00:00,29360.439453125,29412.4296875,29359.16796875,29410.19140625,29410.19140625,0.0
2023-08-11 12:00:00,29411.6484375,29428.013671875,29372.9140625,29391.388671875,29391.388671875,0.0
2023-08-11 13:00:00,29391.318359375,29439.9921875,29391.318359375,29439.087890625,29439.087890625,0.0
2023-08-11 14:00:00,29439.880859375,29517.7734375,29439.880859375,29471.01171875,29471.01171875,0.0
2023-08-11 15:00:00,29468.994140625,29474.939453125,29331.28125,29354.150390625,29354.150390625,131390464.0
2023-08-11 16:00:00,29358.34375,29389.72265625,29253.517578125,29332.49609375,29332.49609375,98924544.0
2023-08-11 17:00:00,29331.869140625,29353.853515625,29298.66796875,29304.810546875,29304.810546875,0.0
2023-08-11 18:00:00,29307.267578125,29340.07421875,29300.07421875,29339.669921875,29339.669921875,0.0
2023-08-11 19:00:00,29339.212890625,29373.421875,29317.25,29353.666015625,29353.666015625,0.0
2023-08-11 20:00:00,29361.3671875,29388.892578125,29360.66796875,29386.5390625,29386.5390625,0.0
2023-08-11 21:00:00,29387.009765625,29408.7109375,29377.50390625,29379.87890625,29379.87890625,30998528.0
2023-08-11 22:00:00,29380.51171875,29410.18359375,29379.056640625,29403.18359375,29403.18359375,0.0
2023-08-11 23:00:00,29404.38671875,29404.93359375,29384.892578125,29400.11328125,29400.11328125,0.0
2023-08-12 00:00:00,29399.787109375,29432.359375,29384.177734375,29430.615234375,29430.615234375,0.0
2023-08-12 01:00:00,29431.44140625,29434.900390625,29391.775390625,29391.775390625,29391.775390625,0.0
2023-08-12 02:00:00,29393.10546875,29397.26953125,29375.05078125,29375.728515625,29375.728515625,0.0
2023-08-12 03:00:00,29376.392578125,29380.16796875,29357.587890625,29374.771484375,29374.771484375,0.0
2023-08-12 04:00:00,29373.99609375,29398.8125,29373.99609375,29392.78125,29392.78125,0.0
2023-08-12 05:00:00,29391.072265625,29396.150390625,29380.98046875,29384.2421875,29384.2421875,0.0
2023-08-12 06:00:00,29381.662109375,29386.587890625,29362.853515625,29386.18359375,29386.18359375,0.0
2023-08-12 07:00:00,29386.97265625,29397.748046875,29378.919921875,29396.6328125,29396.6328125,0.0
2023-08-12 08:00:00,29395.056640625,29399.177734375,29373.0234375,29373.0234375,29373.0234375,0.0
2023-08-12 09:00:00,29371.17578125,29400.634765625,29371.17578125,29400.634765625,29400.634765625,0.0
2023-08-12 10:00:00,29399.48046875,29413.396484375,29397.3359375,29413.3671875,29413.3671875,0.0
2023-08-12 11:00:00,29412.298828125,29413.1171875,29395.330078125,29406.779296875,29406.779296875,0.0
2023-08-12 12:00:00,29406.8359375,29411.53515625,29399.662109375,29408.27734375,29408.27734375,0.0
2023-08-12 13:00:00,29407.734375,29410.205078125,29397.1328125,29399.455078125,29399.455078125,0.0
2023-08-12 14:00:00,29397.4140625,29431.34765625,29394.421875,29431.34765625,29431.34765625,0.0
2023-08-12 15:00:00,29432.388671875,29438.087890625,29423.8203125,29423.8203125,29423.8203125,0.0
2023-08-12 16:00:00,29425.85546875,29465.11328125,29424.876953125,29449.9375,29449.9375,0.0
2023-08-12 17:00:00,29448.470703125,29449.1328125,29419.873046875,29419.873046875,29419.873046875,0.0
2023-08-12 18:00:00,29418.75390625,29423.142578125,29407.119140625,29413.8046875,29413.8046875,0.0
2023-08-12 19:00:00,29413.419921875,29416.3203125,29399.60546875,29404.3828125,29404.3828125,0.0
2023-08-12 20:00:00,29405.107421875,29414.6015625,29402.052734375,29408.154296875,29408.154296875,0.0
2023-08-12 21:00:00,29408.818359375,29408.818359375,29391.58203125,29402.64453125,29402.64453125,0.0
2023-08-12 22:00:00,29403.423828125,29416.763671875,29403.423828125,29412.78515625,29412.78515625,0.0
2023-08-12 23:00:00,29412.94921875,29417.544921875,29411.390625,29415.962890625,29415.962890625,0.0
2023-08-13 00:00:00,29416.59375,29435.134765625,29409.521484375,29435.134765625,29435.134765625,0.0
2023-08-13 01:00:00,29432.984375,29437.236328125,29423.130859375,29434.5546875,29434.5546875,0.0
2023-08-13 02:00:00,29435.5390625,29439.4296875,29433.1171875,29438.91796875,29438.91796875,0.0
2023-08-13 03:00:00,29441.43359375,29441.43359375,29393.21484375,29399.119140625,29399.119140625,12128768.0
2023-08-13 04:00:00,29399.142578125,29399.142578125,29376.12109375,29381.81640625,29381.81640625,62877184.0
2023-08-13 05:00:00,29381.392578125,29381.392578125,29363.916015625,29367.158203125,29367.158203125,40860672.0
2023-08-13 06:00:00,29366.4296875,29381.23046875,29365.533203125,29379.34375,29379.34375,0.0
